period,duration,depth,planet_radius,stellar_temperature,stellar_gravity,stellar_radius,magnitude,snr,equilibrium_temp,disposition
3.2887898,3.4367717,7005.72479,10.5135877,5800,4.28004,1.24175,10.6103,653.6979987,1338.839265,1
13.7431084,2.285,5688,12.05,5941.5,,1.34,8.88797,202.6592529,844,0
16.9487087,4.2887767,156467.548,45.2204505,5894.7,4.37,1.1179,8.8523,7637.561875,758.5937679,0
3.3686634,3.012,3288,42.2321,7518,3.82,2.68,8.64028,380.4241103,2775,0
11.2071839,4.366,3276,17.4989,6152,3.84,2.24,8.63287,228.1731322,1487,0
4.8878037,2.184,4279,5.29152,4757.3,4.56,0.76,8.5077,333.2862164,810,1
2.97164,1.534,7350,,8562.5,,,8.5011,643.7022409,2076,0
0.660179,1.6349369,473.0939303,6.1672487,8598.7,4.1,2.62432,8.40386,91.29637837,5717.153248,0
10.9278415,2.468,2743,49.1695,6259,3.59,2.92,8.36544,143.6405735,1129,0
5.5514888,4.335,9493,15.8043,6403.9,4.16,1.55,7.9179,931.7336379,1482,1
2.3202418,2.3817612,5082.941706,,8737.5,,,7.9172,613.231319,3115.380123,2
4.7423709,2.4988145,12650.81104,10.5505922,5377,4.42476,0.877585,13.0417,259.7132621,970.6340996,1
1.4810903,4.1588291,6788.514539,20.3402421,9435,4.11,2.28773,7.58204,1384.395853,3446.021057,1
3.4741012,3.317,15748,21.2912,8894.8,4.38,1.62,7.55216,1788.590457,2084.333087,1
6.5011911,5.5463587,4501.345406,,5485,,,8.0348,499.7353358,976.5873888,0
6.0360758,1.255,987,9.86763,6528.3,4.21,1.69,8.40534,52.12340261,1293,2
21.745537,4.196,659,2.10208,5704,4.51,0.93,9.3188,31.8175622,642,2
1.32003,3.175,552.468,,,,,9.711,103.7666361,,0
1.6865822,2.429,1770,,,,,9.7032,260.0822793,,0
13.0727479,3.044,4080,35.7944,5709.8,3.37,3.59,9.6043,237.2800539,1074,0
2.9258727,4.075,6720,24.4055,4884.5,,1.3,9.5967,959.2196829,2066,0
0.73774,0.636,524.852,5.28215,6449.5,3.94,2.1,9.5937,60.01088393,,0
2.7985802,2.3801043,16708.7152,11.9514993,4920,4.49371,0.906655,11.0443,1126.849855,1089.145817,1
2.3664127,2.591,300,,,,,9.577,37.74983444,,0
1.7635881,3.092,6650,,7986.1,,,10.2306,959.9105501,2608,1
7.3166682,3.255,3210,,8730,,,9.65306,236.4312638,1647,2
3.0771612,2.6914319,4703.284435,,9311.3,,,9.47751,514.400856,1827.644575,2
3.2077145,2.708,9640,,,,,9.329701,1057.572392,,0
2.2552845,2.05,20820,14.688,5787,4.5,0.96,9.76703,2433.952095,1348,1
1.8824539,2.46,1391,8.29008,5900.4,4.39,1.13,9.7604,192.4077003,3091,0
15.196,1.792,1970,4.96345,5807,,1.14,10.3874,52.0018718,,0
2.1358631,1.559,10325,23.6019,5969,4.17,1.5,10.381,883.2171397,1745,0
6.7075429,2.125,11920,17.4647,6134.3,,1.24,10.6405,609.8871256,1079,2
3.5862962,3.3710943,5729.324686,16.4747611,5704.8,3.84,2.00441,11.7806,288.9226921,1658.39152,1
1.8296155,2.166,1406,29.3616,7875,3.61,3.5,10.349,155.3968861,3751,0
11.1876137,3.183,4924,31.8624,7266,4.06,2.05,10.3075,254.1646274,1499,0
7.8513949,6.835,22029,,,,,10.3018,2046.107358,,0
7.0643978,2.424,8268,9.39131,5429.6,4.44,0.96,10.2938,459.0195158,890,1
8.9534775,2.696,1136,2.35888,5029.5,4.61,0.76,10.2549,67.71465188,723,1
7.5022708,2.605,1760,5.55812,6229,4.31,1.27,10.2026,105.6381791,940,0
14.0077666,5.8727493,5924.834967,12.4023108,6557.7,4.18,1.57435,10.1772,311.9038505,1028.532029,2
1.692892,2.886,1418,11.2371,9121.5,4.21,2.1,10.1617,210.8182156,5800,0
2.6652007,3.49,819,2.35964,4043.4,4.69,0.56,10.1358,107.1273502,2045,0
1.2615323,1.039,2841,8.67407,4927.9,4.57,0.78,10.1313,294.4370124,1715,2
6.0344667,1.89,1800,4.44029,5586,4.36763,1.05,9.179,116.6533326,788,1
9.6867516,2.512,1669,3.00336,4738.1,4.59,0.73,10.112,83.74230285,707,1
2.1031647,5.059,7142,16.7087,6122,3.93,1.93,10.079,1316.399198,3037,1
7.6416041,2.654,6025,27.538,6496.7,,2.05,10.0049,399.8083732,1303,0
5.9294088,2.933,10226,10.8101,5095.6,,1.06,9.9478,825.5731557,,0
5.7484439,1.76,1041,2.35215,4534,4.61,0.69,9.9469,65.10297075,820,1
1.1967018,1.879,824,10.3239,5997,4,1.73,9.94025,124.8721788,3534,0
11.2464616,7.391,7576,17.6677,6115.7,3.89,2.01,9.92402,686.5470611,1218,0
2.5941968,0.861,907,4.47229,6389,4.26,1.4,9.9002,62.72961329,1159,2
8.5112,3.486,4172.76,,8156,4.35,,9.886581,318.061771,,0
3.9687994,1.07,1760,,5286.9,,,9.8744,105.1099742,,2
5.5411114,2.467,633,2.04482,5332,4.56429,0.82,9.2789,46.86860506,1117,2
10.6917268,3.002,535,1.79811,5332,4.56429,0.82,9.2789,30.89853377,710,2
3.6950015,4.515,7655,14.1288,7106.7,4.2,1.63,9.80529,1014.347679,1904,2
15.7335693,3.288,2540,24.3218,6800,3.91,2.21,9.7831,108.5583837,1219,0
45.9403293,3.768,14807,28.3312,6479.3,,1.28,10.4999,538.1536261,,2
2.2219839,1.996,4394,15.4416,7166.8,,1.87,10.4813,406.1015915,,0
2.3106428,1.294,6911,8.76741,5339.9,4.41,0.99,10.4782,493.0921869,1052,1
4.05135,2.4,1132.23,14.2359,4974.4,,3.85,10.4717,81.49663019,,0
5.5376617,2.517,5390,15.6557,6689,3.96,2.06,10.4318,330.418318,1206,2
4.5960377,4.744,5000,16.2166,7649,4.04,2.12,10.4247,472.0098853,1937,2
3.612771,4.142,11794,19.3662,8324,4.28,1.71,10.4219,1232.534085,2344,1
3.6714717,2.149,4340,10.678,5618,4.06,1.54,10.4221,326.6635705,1182,1
11.535076,8.555958,2389.90616,12.215808,5479.3,3.77,2.48771,7.1062,233.0203852,,1
0.8352406,1.043,2065,6.4875,6105,4.31,1.24,10.402,233.6689176,2345,0
2.4919771,1.4338141,2093.95942,2.2187585,3948,4.68962,0.482388,10.9473,120.814325,639.9817426,1
,2.726775,878.134108,1.710706,3773,4.438,0.577983,8.386,34.17820461,448.0162269,0
25.5195307,6.6877451,558.3758637,2.9641461,5742.22,4.29,1.17321,7.9995,34.03535154,662.8890748,1
1.3812115,2.7372191,117.7553083,2.2402361,6711,4.06358,1.7756799,8.004,20.01593226,2222.614552,2
2.3922703,9.0053425,63.575141,3.5905923,6090,3.29864,4.1956,8.3902,14.91411679,2954.822621,2
0.831542,1.985538,248.969585,1.881684,5824,4.438,1.1512,8.6014,46.77611339,1999.379666,0
2.6282553,2.0930597,75.2858004,0.9817044,6282,4.37809,1.10743,9.2397,8.118347318,1418.114438,2
3.4239436,1.9601023,443.6391381,1.7581475,5626,4.56195,0.823019,10.5924,31.5208531,1056.380055,2
10.983042,3.7478987,725.1724567,2.5070075,5626,4.56195,0.823019,10.5924,35.62328519,716.2888325,2
17.726449,3.4404719,747.7725499,2.261664,5626,4.56195,0.823019,10.5924,24.88641125,610.6445415,2
40.7199388,4.2436925,355.619391,3.2352713,5914,3.98,1.55953,9.597,17.26716881,668.3063106,2
14.7741056,5.504,15041,15.3936,6053,4.3135,1.23,9.9358,831.7248384,928,2
79.3739596,5.392,1227,2.17454,5168.33,4.60584,0.77,11.1762,39.06998567,368,0
18.1663644,2.464,624,2.80447,5572.9,3.83,1.14,9.8135,23.08706304,562,2
105.5850893,11.6068811,462.9116325,2.5033335,5909.57,4.26154,1.1142,10.4016,30.8958117,429.5758177,2
27.2149622,3.7190483,4731.404623,8.3475973,6270,4.54537,0.989667,10.6392,160.2248031,573.0537137,0
19.1807264,3.9621084,544.5602695,2.4311768,5262.4,3.98,0.937973,10.0329,25.16476486,611.0168649,2
1.2124493,0.9984653,501.2911711,0.879419,3751,4.75718,0.518,10.42,45.63852834,1092.125026,2
4.5541831,7.8146963,187.8286128,0.8887417,4280,4.61209,0.635812,11.546,14.87500691,694.0557871,2
41.4856125,6.6899368,959.7522291,12.5121956,6354,4.24472,3.4868701,9.6517,58.51051011,1035.00054,2
13.7738265,2.9992376,338.2166234,1.8971927,5455.96,4.46737,1.01825,10.3869,11.55271695,730.4597521,2
1.9142544,3.256,248,2.04421,6734,4.18582,1.59,10.1207,37.33203327,2462,2
5.0780325,1.2100353,5923.128307,2.6347763,3318,4.9581,0.334125,13.084,82.98486849,431.253644,1
70.3607265,1.0325441,1353.967825,8.2807306,6308,3.98679,2.0982201,9.5298,32.42846533,685.259664,2
91.6827832,9.7504857,713.2183569,3.239855,5802,4.44521,1.01814,10.0564,51.14690807,399.0780255,1
10.1944993,2.2648785,317.3261147,2.7392825,6082,4.33287,1.32661,10.3014,13.8556535,994.4291411,2
14.64319,2.5483426,242.7923919,3.41248,6516,3.99366,2.04178,9.3109,9.13540337,1134.279147,0
4.1782656,1.675904,2537.67816,2.1023854,3442,4.893,0.404403,11.556,92.6404132,492.7241583,1
17.9453645,3.0740072,5480.684864,3.3839124,3442,4.893,0.404403,11.556,110.6244231,303.1226876,1
13.896396,3.5885605,748.5332881,2.4586343,5522.87,4.67156,0.888163,11.7582,14.87287755,686.1495861,2
8.1213102,3.1040945,594.6443745,2.3157186,5522.87,4.67156,0.888163,11.7582,19.03308366,820.6868999,2
3.9287851,1.8165271,485.9762569,2.329279,5668.15,4.52573,0.986943,11.5514,18.50952888,1123.439869,2
27.3613778,4.0586418,20690.66843,6.4522449,3050,4.438,0.44128,13.802,170.5802044,243.7718547,1
29.0497517,7.117,318,2.84674,8208,4.25979,1.8,9.0963,19.99582606,1115,1
31.8132264,11.2567164,11479.37555,21.6314984,6028.84,3.96199,1.98893,10.779,634.1439799,672.8454841,2
3.3088922,6.114,4736,24.9862,6188,4.27166,2.62,7.87598,780.6981529,3184,1
25.0571312,7.5424225,533.486013,3.2396838,5696,4.26563,1.15281,9.6245,34.53362854,688.6094029,1
24.2454967,3.3725583,6260.67036,3.878568,3535,4.84874,0.465271,10.2565,240.8043445,122.2177444,1
14.2545623,4.7250029,7899.693956,10.7048234,5739,4.28235,1.09597,11.7835,178.0225648,785.7055082,2
14.1758947,3.7543827,907.1324529,2.6231641,5723.87,4.438,0.864173,8.6522,41.42893047,690.9961983,1
19.5901578,4.002861,1182.667864,3.0026428,5723.87,4.438,0.864173,8.6522,55.77143233,620.3638839,1
6.2036219,3.01098,548.9044399,2.056748,5723.87,4.438,0.864173,8.6522,44.89980162,910.1452592,1
3.79589,2.4602856,317.5272928,1.553135,5723.87,4.438,0.864173,8.6522,31.05893719,1072.065399,1
2.2645386,3.8193701,15019.94209,5.1936764,3443,4.81617,0.411471,13.7991,416.6760137,616.7174475,0
3.4447015,1.912,796,2.00495,3912,4.62642,0.63,9.91924,68.63881532,1086,1
3.0300715,2.5466671,21794.6137,12.7529892,5242.82,4.52404,0.857369,11.0248,1534.123303,1077.414594,1
12.72038,2.401,1070,4.96046,6212,4.17664,1.48,10.2768,48.6517653,705,1
6.238755,3.6178567,373.5681138,2.9728283,6212,4.17664,1.47768,10.2768,29.48690721,1255.46077,1
3.2947689,1.7483103,1324.040277,2.5248559,3853,4.63168,0.62326,11.2582,65.3851607,700.5995436,1
0.7645807,1.07057,394.9832006,1.2407226,3853,4.63168,0.62326,11.2582,31.92595733,1140.084569,1
12.6396982,3.3830702,3292.681286,4.6025162,5217,4.59186,0.789425,10.7192,144.9585865,640.0266601,1
1.8428078,1.449,1950,21.2705,5080,4.48159,4.09,11.1311,122.9636,1785,2
1.7208555,1.8346409,10014.25874,13.4646314,5832.83,4.20893,1.33402,13.8046,214.7255484,1758.399429,1
4.7802597,1.4588658,1015.455004,7.6126429,5826,3.7213,2.3387201,11.1634,37.83006655,1654.298952,2
0.3814849,0.565,570,2.0605,4255,4.55641,0.71,11.598,40.76542753,1539,2
4.6595169,0.9011821,1725.170626,2.1961507,3489,4.74553,0.490729,11.1966,49.74702145,519.9004855,2
6.4002807,2.1559875,1026.601873,2.2730301,4599,4.58487,0.720551,11.0157,44.51218514,699.0536347,1
4.8204512,1.756,1930,2.36747,3692,4.71598,0.52,12.1819,49.35013152,572,2
18.6548829,5.4431451,1495.444947,4.3869878,5141,4.49143,0.876154,11.1802,47.75503117,585.8091542,1
4.3074513,2.3379196,1094.84195,3.2819879,5141,4.49143,0.876154,11.1802,56.12619336,954.8757629,1
5.9041278,2.7678313,773.9266468,2.4489454,5141,4.49143,0.876154,11.1802,35.2470968,859.6105665,1
37.9251983,3.5345219,1370.788854,3.241643,5141,4.49143,0.876154,11.1802,35.27440122,462.4282696,1
15.9234883,4.021,493,2.18203,5711.85,4.38315,1.08,8.4724,23.30116865,735,1
4.3601536,2.3408909,5592.290918,6.9564258,5227,4.50479,0.874131,11.1153,295.5695669,961.6063113,1
13.0791581,2.97,1143,3.25485,5453,4.41707,1,10.2108,59.58585842,735,1
4.6517186,2.709,978,2.66889,5154,4.47072,0.85,10.1985,77.42694198,1343,1
9.1549418,2.457,1101,2.62011,5154,4.47072,0.85,10.1985,52.50112897,710,1
19.9815709,2.724,909,2.54717,5154,4.47072,0.85,10.1985,32.27239395,562,1
,4.6235211,738.7670156,2.9700035,5154,4.47072,0.852266,10.1985,34.17099826,465.178087,2
1.4415044,0.9274524,547.3172736,3.8345209,6603,4.438,1.58365,6.895,54.15337365,2198.307682,0
5.9630544,2.951,11000,10.0859,5273,4.438,0.94,10.6479,660.984131,,2
1.1219715,0.8226121,3997.644592,3.9968417,5780,4.67672,0.624,12.0623,161.961241,1479.536186,2
4.6756655,1.914,738,4.03134,5779,4.88162,1.45,9.89947,53.81162142,1085,0
1.0180114,1.1353639,2618.949217,6.5875997,5451,4.33923,1.0933,10.794,232.672491,1801.321094,2
10.288886,1.391,854,2.63881,5126,4.49772,0.87,9.1416,33.57377541,483,1
1.0332441,3.8017836,26111.5082,4.087988,2972,5.15741,0.156193,13.5608,1187.178643,516.1833775,0
5.4526479,3.401,7750,14.5502,6509,4.17233,1.57,9.87463,753.2753711,1271,1
10.2613397,4.855,726,3.60391,6124,4.15391,1.49,9.13619,53.32243618,1152,2
3.4779776,2.5103489,27021.69324,12.5541925,4699,4.54638,0.765001,11.1534,1569.6845,897.2038496,1
3.0354017,2.8809533,16196.21582,14.1334903,5751,4.35036,1.07224,12.7923,537.2874132,1324.240471,1
3.1274634,1.9812695,1331.83693,2.5802896,4225,4.5756,0.693431,10.8116,86.00259805,813.0378617,1
7.4931613,1.9339295,1650.64705,2.7733674,4225,4.5756,0.693431,10.8116,64.48800086,607.6028794,1
49.825166,3.8714976,2059.406904,3.8319135,4225,4.5756,0.693431,10.8116,65.7242152,323.1161011,1
18.0574016,3.592177,1198.057213,3.8092663,5897,4.45922,1.01,10.6965,38.83471923,704.2235859,2
20.8774413,3.562,771,2.16145,5396,4.50457,0.9,9.5966,34.29770677,572,2
1.0214555,1.252,319,1.46266,5098,4.54682,0.82,8.5325,42.89861479,1449,2
2.7441672,1.418,5650,7.84317,5040,4.38482,0.97,10.634,355.2806587,1009,2
2.2047452,3.996,6872,17.9781,6532.23,3.96818,1.99,10.0274,1107.567647,2634,1
10.8948421,2.0719394,3168.385358,2.4691414,3618,4.79432,0.435666,11.0402,94.15974364,390.8242112,1
18.8016111,1.9093524,1686.788103,1.9112282,3618,4.79432,0.435666,11.0402,34.02728687,325.8292621,1
6.7900981,6.0786576,2158.173357,9.7548481,6378,4.438,2.00068,11.636,118.0820571,1192.256467,1
8.157721,3.788,10273,9.31888,5091.2,4.47,0.9,10.1495,761.9503065,860,1
4.2529641,2.5733867,758.584999,2.3483383,5591,4.38111,0.848906,10.9897,44.54060881,994.5309519,1
9.2378703,2.535,660,2.22995,5591,4.38111,0.85,10.9897,22.20606786,757,2
3.7955178,2.0198135,52278.9941,10.3261619,3424,4.438,0.445372,14.1266,692.7485501,525.9431131,1
14.3034613,3.135,48840,18.4949,5056.6,4.53,0.83,11.463,1039.101987,551,0
6.1349783,5.661,3860,13.1383,5828.7,3.84,2.05,7.4556,432.9399127,1509,1
3.3159772,1.494,2770,4.5947,4972.7,4.54,0.81,11.0244,140.8263129,923,1
4.6313014,1.435,4860,9.34848,5736,4.39,1.07,10.418,253.1109707,1078,1
19.3203478,4.215,13910,9.38964,4968.1,4.5,0.8,11.8994,280.6788361,534,2
11.3246821,5.9704136,1937.582972,4.2917226,5518,4.59176,0.824734,10.5954,119.9668521,707.3693882,0
6.261169,2.0369188,4005.022808,1.3468319,3145,5.04431,0.211257,12.5405,83.63452507,414.5815396,0
,4.6,1405.967507,3.2287724,5544,4.5609,0.857648,9.76775,71.07517656,661.2039892,0
14.8559691,3.711,1127,2.72638,5544,4.5609,0.86,9.76775,51.17208831,788,2
14.4751062,1.6182484,9618.579853,8.6976173,3841,4.69364,0.55035,11.7819,126.9454956,407.866275,1
9.6141636,3.4271882,933.6532689,3.2264735,5477,4.5707,0.840608,9.99454,57.61470523,749.8978043,1
4.9404714,1.954,455,2.3216,6086,4.26269,1.13,7.9849,33.52142143,1178,1
9.6926392,3.0182304,1838.237055,3.289074,4665,4.56182,0.746003,10.6355,79.44315002,626.5734732,2
6.390888,3.766,435,2.47201,6191,4.27017,1.32,9.6635,39.79450967,1227,2
0.9689927,2.5496309,13532.97102,17.1331258,6430,4.25113,1.41398,11.4373,1390.319365,2332.225901,1
10.338505,4.242,18162,11.8729,5336.96,4.55466,0.84,9.7525,1246.888871,903,1
1.283251,2.012261,1961.318203,2.558112,3855,4.68499,0.560391,12.5313,93.67066618,923.6720985,0
1.2284388,1.9190118,1229.496513,1.866263,3526,4.71105,0.53023,10.9313,122.6256188,841.1003116,0
0.6166953,0.712,1089,10.4852,6588,4.1855,1.57,10.1653,133.1367534,2958,2
9.6001126,4.9882857,380.4193796,2.4070295,5891,4.30161,1.2103699,8.593,28.3215513,950.8147029,2
2.6998294,2.208,2798,4.94551,6180,4.57956,0.92,9.93119,309.8924476,1639,1
0.581322,1.3261177,3206.601002,2.2014886,3446,4.83941,0.38621,12.9984,149.9921866,952.4881815,0
0.980972,0.5405036,6178.392421,5.9162923,4486,4.49914,0.764401,9.9005,556.314544,1320.951709,1
5.3987355,3.127,352,2.25345,5875.23,4.26474,1.26,9.50898,32.8061566,1192,1
7.16199,7.668,800,5.05452,6229,4,1.81,10.8722,60.5222986,1649,2
1.4412175,1.666,12927,17.0442,5672.9,4.13,1.46,9.84566,1714.256462,1626,0
1.6849938,0.916,990,3.76716,5923,4.38,1.11,10.8605,60.10445593,1198,2
3.9152737,2.562,3350,9.43435,5714,4.05,1.58,10.9458,200.269006,1170,1
3.1968838,3.7533697,7958.980656,14.9685779,6470,4.15,1.59715,10.7973,712.060446,1671.124929,1
3.9443668,4.8652146,6732.488454,14.5727196,5494,3.93,1.75475,10.8041,592.033103,1461.620826,1
3.93034,3.667,9724.58,14.8838,6292,,1.37,10.9873,682.3476199,,0
4.5371361,4.042155,4199.755875,9.8153513,5731,4.1,1.48668,10.9585,313.5233568,1326.626483,1
5.929405,3.719,16410,,,,,10.451,1212.035704,,0
14.3392144,4.6064739,392.6346872,2.2963233,6295.7,4.438,1.1374201,7.4371,19.86262848,841.9410276,1
2.8716983,4.668,8568,18.1267,6840,4.05,1.91,9.823,1308.970574,2281,1
6.0964074,2.3632965,1142.489175,2.5856853,4820.4,4.6,0.731699,10.5216,65.11558444,737.3642914,1
,8.0555709,2143.371227,4.258255,4820.4,4.6,0.731699,10.5216,112.7688901,177.5215972,2
5.6666168,3.604,9780,14.8589,6530,4.23,1.47,10.6724,642.1625715,1277,2
1.56029,2.751,1690,18.4825,6897,3.89,2.29,9.87278,272.4082197,3900,0
8.8735214,4.059,1949,6.0401,5992,4.34,1.18,9.76577,160.3045095,1591,0
7.8513774,6.699,21571,,,,,10.3018,1983.53397,,0
7.6869063,4.652,4500,23.7824,5147.3,,3.07,10.0194,392.7143235,1409,0
2.534612,1.978,5185.281516,,5009.6,,,10.7967,376.6250748,1193,2
1.3797091,2.352,1320,22.2329,5924,3.68,2.67,10.6168,156.5572333,3626,0
1.49861,2.871,2188.61,,8590,4.12,,10.6229,278.3588127,4828,0
6.2407826,1.513,6114,16.0959,4174,4.34197,0.9,9.8567,354.5182865,708,2
2.6796,2.771,7590,11.8862,5938,4.23,1.32,10.5742,722.9092574,1492,0
6.1406417,2.3525428,9437.183155,26.5174686,8298,4.19,1.87493,10.5819,521.9451827,1714.087545,2
11.0765063,4.692,4400,12.8076,6460,4,1.86,10.1098,302.030237,1033,0
0.6193401,1.514,1853,8.84136,7812.5,,1.79,9.6996,356.4744787,,0
2.6400663,3.368,1328,18.2671,5155,,2.72,9.90482,181.6552124,2611,0
2.5778717,3.472,1010,18.687,8321,3.75,3.16,9.14819,140.2732888,4400,0
3.80509,3.347,1280,8.57193,6555.5,3.83,2.35,10.3332,125.2594768,1644,0
2.99041,3.952,1290,24.2511,8542,3.66,3.56,10.2918,158.5342785,4252,0
4.9865029,2.441,1341,,,,,10.151,103.0057378,,2
0.890967,1.784,1100,2.89678,5159.2,4.5,0.87,9.3213,189.6769183,2099,0
2.1096805,2.1344043,1309.729713,3.6396725,5673,4.55383,0.940806,10.8061,107.7840242,1284.923458,1
3.9729429,3.653,4558,,,,,10.334,431.2593556,,2
1.19888,1.558,1169.03,20.5525,7315,,5.46,10.0849,155.1330999,2172,0
3.37644,1.437,5791.2,,8639.7,3.96,,10.0819,445.6826099,1589,2
2.03905,2.26,430,6.42307,9003,3.94,2.68,8.26618,54.93613464,3550,0
2.9424142,4.073,1400,9.70968,6854,4.1,1.79,10.1894,183.1008005,3452,0
1.0793011,2.196,1562,3.31116,4349.3,4.62,0.67,9.9809,272.7915725,2612,0
8.0428575,9.504,18730,,8286,,,8.6746,2357.302767,2522,0
3.9392211,2.379,1468,27.6744,8715,3.55,4.12,8.38189,130.7262036,2902,2
4.0157492,2.706,1150,6.47219,6585,3.94,2.07,10.3599,92.53821311,1417,0
2.01976,3.394,3963.85,7.3626,7274.6,4.18,1.72,10.2835,544.6387711,2444,0
8.1995368,2.1168277,903.3694431,1.9226211,4028,4.55902,0.650533,9.9762,53.65775844,577.2199136,2
1.748054,2.122,670,,,,,9.521,89.09572567,,0
2.65646,2.475,773.369,12.1711,6135.4,3.4,3.98,9.08409,90.68555364,1545,0
2.65688,2.615,1959.88,,,,,10.8823,157.3508434,,0
4.7201912,4.416,6710,15.2105,6696,4.08,1.8,9.03527,743.1659483,1609,1
4.03349,2.684,1530,23.4514,11348,,6.37,9.5526,144.7178358,2400,0
3.3295394,2.77,2620,14.3988,7965,3.98,2.35,10.4806,232.9860491,1916,0
3.8615978,1.678,1020,13.8394,7396,3.89,2.45,10.2115,74.74960765,1933,0
3.3448312,3.322,13626,21.2012,9364,4.32,1.76,9.8787,1655.682047,2277,1
95.174,11.6316864,2600.061605,7.8498891,5723.2,3.6,1.51811,11.4881,105.329186,254.6525048,1
8.8803281,2.71,1238,3.20594,5555.7,4.49,0.92,8.2929,83.20121433,777,1
28.580474,4.5139977,1081.396943,3.1455035,5555.7,4.49,0.920435,8.2929,54.15387669,545.0001759,1
38.3511223,5.9120193,1029.091726,3.2843583,5555.7,4.49,0.920435,8.2929,58.977418,494.1094771,1
1.4015183,1.1583061,593.7540922,1.4616853,3794,4.67812,0.597007,9.22978,65.65364394,891.6389885,1
8.5874668,5.1458902,1904.813148,5.3744721,5929,4.48275,0.987583,10.8037,121.8335819,895.5943008,0
6.4474918,2.643,9270,48.9878,6477.6,4.13,1.69,9.53591,710.4312535,1443,0
1.4136455,1.448,2427,,5869,,,10.4243,246.7940046,2358,0
3.4040139,4.837,935,5.34279,9622,4.39,1.65,10.0062,136.6999625,4701,0
13.7432169,2.73,5046,25.7481,5941.5,4.23,1.4,8.88797,196.5134667,1015,0
8.47134,6.989,540,16.9325,5146,,4.88,10.8049,40.22959448,2137,2
5.5025577,3.1711008,844.7022676,2.7049797,4965,4.56,0.784109,10.7261,50.7554201,811.847988,1
1.7622537,0.8779711,733.5550822,2.5235818,4965,4.56,0.784109,10.7261,44.91198162,1186.606643,1
0.8474218,0.8758764,424.3932848,1.7536544,5300,4.56,0.846387,10.7157,38.08804244,1678.554981,1
4.8420438,2.4105648,318.6638392,1.6177405,5300,4.56,0.846387,10.7157,18.75430346,938.9141348,1
2.14056,2.029,355.8315803,1.83828,4567,4.39,0.84,10.6666,30.44527375,1174,0
12.71672,2.529,388.126,2.7546,5711.1,4.24,1.27,9.34822,20.57433924,673,2
4.1269046,4.405,10831,17.0952,6888,4.23416,1.59,9.2205,1312.444311,1715,1
5.5402372,7.713,2710,17.4013,6415,3.49,3.39,10.3589,300.7424267,1925,2
5.9294089,2.928,14536,,,,,10.3267,1008.7515,,2
5.2958813,2.882,5100,13.3622,5958.7,,1.93,10.4209,375.9117614,,2
4.4350025,2.252,2085,9.91393,9706,4.29,1.87,10.1503,168.5658617,2535,0
1.4287976,2.93,1768,9.00484,9224,4.37,1.65,8.78822,310.9256986,5621,0
2.1702725,2.1417853,5156.773536,15.2590586,9218,4.27,1.8527499,8.65269,616.1981593,2652.960208,2
24.2544697,17.486,8802,,8381.3,,,8.9468,867.5416792,1749,2
0.33759,1.351,529,2.96097,7387,4.39,1.37,10.2193,117.9042889,2725,0
1.67346,2.54,390,5.10182,10445,4.09,2.45,8.63701,58.60102388,3304,0
2.5152549,2.386,1870,13.4294,5915,3.82,2.11,10.2732,189.8456164,2311,0
0.4628844,0.5588219,4489.911922,1.3543237,3043,5.09707,0.188624,11.9238,250.555698,723.3961549,1
0.70902,2.49,570,5.18865,8999,4.05,2.36,10.0146,129.8105754,4453,0
2.237462,2.991,4281,10.2256,7050,4.19,1.66,10.2202,546.2202602,2085,2
1.9173816,1.466,664,17.5081,8129,,7.39,9.7736,70.90270918,1849,2
9.6926509,2.819,1393,13.5133,6012,3.39,3.51,10.3843,65.31567203,1045,0
1.7753644,2.034,878,9.49405,9598,3.81,3.23,9.2118,114.3087215,2597,2
1.8286961,3.37,7283,21.4433,6046.3,4.43,1.23,10.4849,943.1331839,3235,0
14.8626982,3.3250502,8264.219392,26.5090911,5705,3.97,1.73364,8.48216,355.1932375,962.2429589,0
2.0881134,2.307,730,5.41738,6255.8,4.11,1.7,9.24102,94.22845731,2665,0
1.25562,2.304,290,2.95064,5717,3.97,1.72,9.1384,47.54585155,2024,0
7.6047417,5.23,1200,6.14418,9139,4.29,1.8,10.4216,92.26488936,1948,0
4.8173797,1.323,1800,1.71137,4651,4.56937,0.69,10.702,78.97709894,672,0
5.2651271,2.463,3450,11.2446,8728,4.32,1.7,9.25068,285.3645695,1993,0
